District ID,District,Locale,log(Median income),Poverty rate,Unemployment rate,SNAP rate,Socioeconomic index,Grade,Math gap,Reading gap
600016,UPLAND UNIFIED                                              ,"Suburb, Large",11.06938362121582,0.1282621026039124,0.058948777616023997,0.0787284523248672,0.5596762299537659,4.0,0.0763578904122232,-0.1691513189562059
600016,UPLAND UNIFIED                                              ,"Suburb, Large",11.06938362121582,0.1282621026039124,0.058948777616023997,0.0787284523248672,0.5596762299537659,5.0,0.1183226649873977,-0.1209490807726537
600016,UPLAND UNIFIED                                              ,"Suburb, Large",11.06938362121582,0.1282621026039124,0.058948777616023997,0.0787284523248672,0.5596762299537659,6.0,0.0461459044169654,-0.1449664447752519
600016,UPLAND UNIFIED                                              ,"Suburb, Large",11.06938362121582,0.1282621026039124,0.058948777616023997,0.0787284523248672,0.5596762299537659,7.0,0.0465285659548653,-0.2411791508538916
600016,UPLAND UNIFIED                                              ,"Suburb, Large",11.06938362121582,0.1282621026039124,0.058948777616023997,0.0787284523248672,0.5596762299537659,8.0,-0.2820397097182807,-0.5077106479196651
600017,APPLE VALLEY UNIFIED                                        ,"Suburb, Large",10.78744506835938,0.1777012646198273,0.1044380143284798,0.168081596493721,-0.5056379437446594,4.0,0.0503131567420472,-0.2332342221169186
600017,APPLE VALLEY UNIFIED                                        ,"Suburb, Large",10.78744506835938,0.1777012646198273,0.1044380143284798,0.168081596493721,-0.5056379437446594,5.0,0.0264420392496156,-0.1980269124027797
600017,APPLE VALLEY UNIFIED                                        ,"Suburb, Large",10.78744506835938,0.1777012646198273,0.1044380143284798,0.168081596493721,-0.5056379437446594,6.0,-0.1675219004902397,-0.3457123795242469
600017,APPLE VALLEY UNIFIED                                        ,"Suburb, Large",10.78744506835938,0.1777012646198273,0.1044380143284798,0.168081596493721,-0.5056379437446594,7.0,-0.0352004471796906,-0.2773807484426031
600017,APPLE VALLEY UNIFIED                                        ,"Suburb, Large",10.78744506835938,0.1777012646198273,0.1044380143284798,0.168081596493721,-0.5056379437446594,8.0,-0.0377586334784557,-0.2894444337050861
600018,MOUNTAIN VALLEY UNIFIED                                     ,"Rural, Remote",10.25201797485352,0.1583929508924484,0.0368677563965321,0.1302181780338287,-0.190855398774147,4.0,,
600018,MOUNTAIN VALLEY UNIFIED                                     ,"Rural, Remote",10.25201797485352,0.1583929508924484,0.0368677563965321,0.1302181780338287,-0.190855398774147,5.0,,
600018,MOUNTAIN VALLEY UNIFIED                                     ,"Rural, Remote",10.25201797485352,0.1583929508924484,0.0368677563965321,0.1302181780338287,-0.190855398774147,6.0,,
600018,MOUNTAIN VALLEY UNIFIED                                     ,"Rural, Remote",10.25201797485352,0.1583929508924484,0.0368677563965321,0.1302181780338287,-0.190855398774147,8.0,,
600019,DUBLIN UNIFIED                                              ,"Suburb, Large",11.74435329437256,0.0379233509302139,0.0378116331994534,0.0160729922354221,2.0913650989532457,4.0,0.1030347852236434,-0.2435398627592477
600019,DUBLIN UNIFIED                                              ,"Suburb, Large",11.74435329437256,0.0379233509302139,0.0378116331994534,0.0160729922354221,2.0913650989532457,5.0,0.2231100204039535,-0.2681030948553954
600019,DUBLIN UNIFIED                                              ,"Suburb, Large",11.74435329437256,0.0379233509302139,0.0378116331994534,0.0160729922354221,2.0913650989532457,6.0,0.0567027408429348,-0.2566705851507465
600019,DUBLIN UNIFIED                                              ,"Suburb, Large",11.74435329437256,0.0379233509302139,0.0378116331994534,0.0160729922354221,2.0913650989532457,7.0,0.0408360228558518,-0.3799705209532253
600019,DUBLIN UNIFIED                                              ,"Suburb, Large",11.74435329437256,0.0379233509302139,0.0378116331994534,0.0160729922354221,2.0913650989532457,8.0,-0.0378550095899534,-0.1645003668931883
600020,PLEASANTON UNIFIED                                          ,"City, Small",11.808919906616213,0.0403263978660107,0.0309118684381247,0.012008978985250001,2.191280364990234,4.0,0.2450252671783497,-0.1222521018384995
600020,PLEASANTON UNIFIED                                          ,"City, Small",11.808919906616213,0.0403263978660107,0.0309118684381247,0.012008978985250001,2.191280364990234,5.0,0.0898099920747684,-0.3548356405931232
600020,PLEASANTON UNIFIED                                          ,"City, Small",11.808919906616213,0.0403263978660107,0.0309118684381247,0.012008978985250001,2.191280364990234,6.0,0.0756238112841942,-0.2494023993364959
600020,PLEASANTON UNIFIED                                          ,"City, Small",11.808919906616213,0.0403263978660107,0.0309118684381247,0.012008978985250001,2.191280364990234,7.0,-0.0327941486826615,-0.3790474823572985
600020,PLEASANTON UNIFIED                                          ,"City, Small",11.808919906616213,0.0403263978660107,0.0309118684381247,0.012008978985250001,2.191280364990234,8.0,-0.0345123355950555,-0.4255740825613901
600021,SUNOL GLEN UNIFIED                                          ,"Rural, Fringe",11.50899219512939,0.1168758496642113,0.0512819699943066,0.0068732141517103,1.271509528160095,4.0,,
600021,SUNOL GLEN UNIFIED                                          ,"Rural, Fringe",11.50899219512939,0.1168758496642113,0.0512819699943066,0.0068732141517103,1.271509528160095,5.0,,
600021,SUNOL GLEN UNIFIED                                          ,"Rural, Fringe",11.50899219512939,0.1168758496642113,0.0512819699943066,0.0068732141517103,1.271509528160095,7.0,,
600021,SUNOL GLEN UNIFIED                                          ,"Rural, Fringe",11.50899219512939,0.1168758496642113,0.0512819699943066,0.0068732141517103,1.271509528160095,8.0,,
600022,MENDOTA UNIFIED                                             ,"Town, Distant",10.24083518981934,0.3897073864936829,0.1286337375640869,0.3081570267677307,-2.936185359954834,4.0,0.1005499443857165,-0.4390245730050178
600022,MENDOTA UNIFIED                                             ,"Town, Distant",10.24083518981934,0.3897073864936829,0.1286337375640869,0.3081570267677307,-2.936185359954834,5.0,0.0995106419705977,-0.17702438879111104
600022,MENDOTA UNIFIED                                             ,"Town, Distant",10.24083518981934,0.3897073864936829,0.1286337375640869,0.3081570267677307,-2.936185359954834,6.0,-0.2422217043730887,
600022,MENDOTA UNIFIED                                             ,"Town, Distant",10.24083518981934,0.3897073864936829,0.1286337375640869,0.3081570267677307,-2.936185359954834,7.0,-0.0022751588608667,-0.3158018065045095
600022,MENDOTA UNIFIED                                             ,"Town, Distant",10.24083518981934,0.3897073864936829,0.1286337375640869,0.3081570267677307,-2.936185359954834,8.0,-0.0937828965814876,-0.1733061899117415
600025,MANHATTAN BEACH UNIFIED                                     ,"Suburb, Large",11.814537048339838,0.0336360037326813,0.0541161447763443,0.0055350190959871,2.224917411804199,4.0,0.4719145978755906,0.0017181966820489
600025,MANHATTAN BEACH UNIFIED                                     ,"Suburb, Large",11.814537048339838,0.0336360037326813,0.0541161447763443,0.0055350190959871,2.224917411804199,5.0,0.0605129437886821,0.0635874568007532
600025,MANHATTAN BEACH UNIFIED                                     ,"Suburb, Large",11.814537048339838,0.0336360037326813,0.0541161447763443,0.0055350190959871,2.224917411804199,6.0,0.1285187391325962,-0.2559820429169956
600025,MANHATTAN BEACH UNIFIED                                     ,"Suburb, Large",11.814537048339838,0.0336360037326813,0.0541161447763443,0.0055350190959871,2.224917411804199,7.0,0.1502482419583204,-0.2823102403585208
600025,MANHATTAN BEACH UNIFIED                                     ,"Suburb, Large",11.814537048339838,0.0336360037326813,0.0541161447763443,0.0055350190959871,2.224917411804199,8.0,0.0745224501112486,-0.2785436197162587
600026,EL TEJON UNIFIED                                            ,"Rural, Fringe",10.66465950012207,0.1756685376167297,0.0896100848913193,0.1312690675258636,-0.5506998300552368,4.0,,
600026,EL TEJON UNIFIED                                            ,"Rural, Fringe",10.66465950012207,0.1756685376167297,0.0896100848913193,0.1312690675258636,-0.5506998300552368,5.0,-0.1977334503474119,-0.5405919672418595
600026,EL TEJON UNIFIED                                            ,"Rural, Fringe",10.66465950012207,0.1756685376167297,0.0896100848913193,0.1312690675258636,-0.5506998300552368,6.0,,
600026,EL TEJON UNIFIED                                            ,"Rural, Fringe",10.66465950012207,0.1756685376167297,0.0896100848913193,0.1312690675258636,-0.5506998300552368,7.0,0.2797094077043246,-0.443857327116024
600027,LAKE ELSINORE UNIFIED                                       ,"Suburb, Large",11.061327934265142,0.1432220339775085,0.088434249162674,0.1048997119069099,0.1316122710704803,4.0,0.0441339056036486,-0.167732295247661
600027,LAKE ELSINORE UNIFIED                                       ,"Suburb, Large",11.061327934265142,0.1432220339775085,0.088434249162674,0.1048997119069099,0.1316122710704803,5.0,0.0255481244156601,-0.2243657893661942
600027,LAKE ELSINORE UNIFIED                                       ,"Suburb, Large",11.061327934265142,0.1432220339775085,0.088434249162674,0.1048997119069099,0.1316122710704803,6.0,-0.0989588650799726,-0.3107781676709827
600027,LAKE ELSINORE UNIFIED                                       ,"Suburb, Large",11.061327934265142,0.1432220339775085,0.088434249162674,0.1048997119069099,0.1316122710704803,7.0,-0.1839848784085728,-0.4101451000216984
600027,LAKE ELSINORE UNIFIED                                       ,"Suburb, Large",11.061327934265142,0.1432220339775085,0.088434249162674,0.1048997119069099,0.1316122710704803,8.0,-0.1126986699644302,-0.3934810808283111
600028,TEMECULA VALLEY UNIFIED                                     ,"City, Midsize",11.37741756439209,0.0669319331645966,0.0726271420717239,0.0521413385868073,1.047229886054993,4.0,0.0540930131464598,-0.260870907013731
600028,TEMECULA VALLEY UNIFIED                                     ,"City, Midsize",11.37741756439209,0.0669319331645966,0.0726271420717239,0.0521413385868073,1.047229886054993,5.0,0.0230102875900965,-0.3125668001631312
600028,TEMECULA VALLEY UNIFIED                                     ,"City, Midsize",11.37741756439209,0.0669319331645966,0.0726271420717239,0.0521413385868073,1.047229886054993,6.0,-0.0272076961669691,-0.2921289493719675
600028,TEMECULA VALLEY UNIFIED                                     ,"City, Midsize",11.37741756439209,0.0669319331645966,0.0726271420717239,0.0521413385868073,1.047229886054993,7.0,0.0410784790183819,-0.3141573448607756
600028,TEMECULA VALLEY UNIFIED                                     ,"City, Midsize",11.37741756439209,0.0669319331645966,0.0726271420717239,0.0521413385868073,1.047229886054993,8.0,-0.1094251306964534,-0.3960013203134643
600029,MURRIETA VALLEY UNIFIED                                     ,"Suburb, Large",11.30858516693115,0.0757463425397873,0.0876956060528755,0.0593337379395962,0.7999566197395325,4.0,0.1341767667824832,-0.1666303793039199
600029,MURRIETA VALLEY UNIFIED                                     ,"Suburb, Large",11.30858516693115,0.0757463425397873,0.0876956060528755,0.0593337379395962,0.7999566197395325,5.0,0.0741811068974375,-0.2458081191760438
600029,MURRIETA VALLEY UNIFIED                                     ,"Suburb, Large",11.30858516693115,0.0757463425397873,0.0876956060528755,0.0593337379395962,0.7999566197395325,6.0,-0.0945058716728354,-0.3164648309344977
600029,MURRIETA VALLEY UNIFIED                                     ,"Suburb, Large",11.30858516693115,0.0757463425397873,0.0876956060528755,0.0593337379395962,0.7999566197395325,7.0,-0.0423184768995894,-0.3745894557936526
600029,MURRIETA VALLEY UNIFIED                                     ,"Suburb, Large",11.30858516693115,0.0757463425397873,0.0876956060528755,0.0593337379395962,0.7999566197395325,8.0,-0.1344653302519963,-0.35819847663870297
600031,BIG SUR UNIFIED                                             ,"Suburb, Midsize",10.37092208862305,0.1478779315948486,0.0566843710839748,0.0762119293212891,0.0337219573557377,4.0,,
600031,BIG SUR UNIFIED                                             ,"Suburb, Midsize",10.37092208862305,0.1478779315948486,0.0566843710839748,0.0762119293212891,0.0337219573557377,7.0,,
600032,REDONDO BEACH UNIFIED                                       ,"Suburb, Large",11.52828598022461,0.0459557473659515,0.0446495451033115,0.0163927432149649,1.7817089557647712,4.0,0.2542982394535644,-0.1182603366448293
600032,REDONDO BEACH UNIFIED                                       ,"Suburb, Large",11.52828598022461,0.0459557473659515,0.0446495451033115,0.0163927432149649,1.7817089557647712,5.0,0.217632501964855,-0.2134622562604206
600032,REDONDO BEACH UNIFIED                                       ,"Suburb, Large",11.52828598022461,0.0459557473659515,0.0446495451033115,0.0163927432149649,1.7817089557647712,6.0,-0.0857485676513173,-0.4408219874887214
600032,REDONDO BEACH UNIFIED                                       ,"Suburb, Large",11.52828598022461,0.0459557473659515,0.0446495451033115,0.0163927432149649,1.7817089557647712,7.0,0.0382900251067196,-0.3533187150816165
600032,REDONDO BEACH UNIFIED                                       ,"Suburb, Large",11.52828598022461,0.0459557473659515,0.0446495451033115,0.0163927432149649,1.7817089557647712,8.0,-0.0504356307677131,-0.3712895305003626
600033,DOS PALOS ORO LOMA JOINT UNIFIED                            ,"Town, Distant",10.54428291320801,0.1685830652713776,0.0968468338251114,0.1439274400472641,-0.7464109659194946,4.0,-0.0259381978769427,-0.1837828808605487
600033,DOS PALOS ORO LOMA JOINT UNIFIED                            ,"Town, Distant",10.54428291320801,0.1685830652713776,0.0968468338251114,0.1439274400472641,-0.7464109659194946,5.0,-0.3928276748896755,-0.6905855739405364
600033,DOS PALOS ORO LOMA JOINT UNIFIED                            ,"Town, Distant",10.54428291320801,0.1685830652713776,0.0968468338251114,0.1439274400472641,-0.7464109659194946,6.0,0.0736804767942408,-0.1632387847375635
600033,DOS PALOS ORO LOMA JOINT UNIFIED                            ,"Town, Distant",10.54428291320801,0.1685830652713776,0.0968468338251114,0.1439274400472641,-0.7464109659194946,7.0,-0.3355656240655229,-0.6542830213742384
600033,DOS PALOS ORO LOMA JOINT UNIFIED                            ,"Town, Distant",10.54428291320801,0.1685830652713776,0.0968468338251114,0.1439274400472641,-0.7464109659194946,8.0,-0.095687113734906,-0.3425324836552192
600034,WINDSOR UNIFIED                                             ,"Suburb, Large",11.37455272674561,0.0479342974722385,0.0545557215809822,0.0445230379700661,1.209015250205994,4.0,0.3015118928044549,-0.069694995679448
600034,WINDSOR UNIFIED                                             ,"Suburb, Large",11.37455272674561,0.0479342974722385,0.0545557215809822,0.0445230379700661,1.209015250205994,5.0,-0.1206201144461727,-0.3652592902620121
600034,WINDSOR UNIFIED                                             ,"Suburb, Large",11.37455272674561,0.0479342974722385,0.0545557215809822,0.0445230379700661,1.209015250205994,6.0,-0.1314691485815018,-0.4047513722495284
600034,WINDSOR UNIFIED                                             ,"Suburb, Large",11.37455272674561,0.0479342974722385,0.0545557215809822,0.0445230379700661,1.209015250205994,7.0,0.0134581701573926,-0.2388445086853066
600034,WINDSOR UNIFIED                                             ,"Suburb, Large",11.37455272674561,0.0479342974722385,0.0545557215809822,0.0445230379700661,1.209015250205994,8.0,-0.1252691875777232,-0.4086117604319747
600035,FARMERSVILLE UNIFIED                                        ,"Suburb, Midsize",10.48046398162842,0.2470072209835052,0.0877629294991493,0.25151234865188604,-1.404839515686035,4.0,,-0.2411448763430062
600035,FARMERSVILLE UNIFIED                                        ,"Suburb, Midsize",10.48046398162842,0.2470072209835052,0.0877629294991493,0.25151234865188604,-1.404839515686035,5.0,0.1201163357927047,-0.6267429971633823
600035,FARMERSVILLE UNIFIED                                        ,"Suburb, Midsize",10.48046398162842,0.2470072209835052,0.0877629294991493,0.25151234865188604,-1.404839515686035,6.0,-0.0986099404138251,-0.4285802780719751
600035,FARMERSVILLE UNIFIED                                        ,"Suburb, Midsize",10.48046398162842,0.2470072209835052,0.0877629294991493,0.25151234865188604,-1.404839515686035,7.0,-0.7890706593685854,-0.2715190342706094
600035,FARMERSVILLE UNIFIED                                        ,"Suburb, Midsize",10.48046398162842,0.2470072209835052,0.0877629294991493,0.25151234865188604,-1.404839515686035,8.0,0.3806330884327565,-0.2246464442174586
600036,NATOMAS UNIFIED                                             ,"City, Large",11.14308834075928,0.1071203574538231,0.0553570613265038,0.0903761014342308,0.7422574162483215,4.0,0.0361850847446623,-0.3672633763068159
600036,NATOMAS UNIFIED                                             ,"City, Large",11.14308834075928,0.1071203574538231,0.0553570613265038,0.0903761014342308,0.7422574162483215,5.0,0.0733088092105753,-0.3494983093402682
600036,NATOMAS UNIFIED                                             ,"City, Large",11.14308834075928,0.1071203574538231,0.0553570613265038,0.0903761014342308,0.7422574162483215,6.0,-0.0829728753265269,-0.2808070122168023
600036,NATOMAS UNIFIED                                             ,"City, Large",11.14308834075928,0.1071203574538231,0.0553570613265038,0.0903761014342308,0.7422574162483215,7.0,-0.0266808227011916,-0.35472952762663396
600036,NATOMAS UNIFIED                                             ,"City, Large",11.14308834075928,0.1071203574538231,0.0553570613265038,0.0903761014342308,0.7422574162483215,8.0,-0.2355663335408534,-0.44575470097817294
600037,FERNDALE UNIFIED                                            ,"Rural, Distant",10.7682523727417,0.1394426077604294,0.0553249157965183,0.1326693892478943,0.1222678422927856,4.0,,
600037,FERNDALE UNIFIED                                            ,"Rural, Distant",10.7682523727417,0.1394426077604294,0.0553249157965183,0.1326693892478943,0.1222678422927856,5.0,0.1374979951107169,0.0222604427754672
600037,FERNDALE UNIFIED                                            ,"Rural, Distant",10.7682523727417,0.1394426077604294,0.0553249157965183,0.1326693892478943,0.1222678422927856,6.0,-0.1971003378614032,-0.5863346655488871
600037,FERNDALE UNIFIED                                            ,"Rural, Distant",10.7682523727417,0.1394426077604294,0.0553249157965183,0.1326693892478943,0.1222678422927856,7.0,,
600037,FERNDALE UNIFIED                                            ,"Rural, Distant",10.7682523727417,0.1394426077604294,0.0553249157965183,0.1326693892478943,0.1222678422927856,8.0,-0.2424781385626416,-0.4554789057984109
600039,DELHI UNIFIED                                               ,"Sururb, Small",10.822449684143072,0.2053800821304321,0.0911161974072456,0.1465099453926086,-0.6627324819564819,4.0,0.0749780066177641,-0.4993969759636935
600039,DELHI UNIFIED                                               ,"Sururb, Small",10.822449684143072,0.2053800821304321,0.0911161974072456,0.1465099453926086,-0.6627324819564819,5.0,0.0388551561198313,-0.3630392227081498
600039,DELHI UNIFIED                                               ,"Sururb, Small",10.822449684143072,0.2053800821304321,0.0911161974072456,0.1465099453926086,-0.6627324819564819,6.0,-0.3753142420222415,-0.5253155227333802
600039,DELHI UNIFIED                                               ,"Sururb, Small",10.822449684143072,0.2053800821304321,0.0911161974072456,0.1465099453926086,-0.6627324819564819,7.0,-0.0854597005338084,-0.4380718089677284
600039,DELHI UNIFIED                                               ,"Sururb, Small",10.822449684143072,0.2053800821304321,0.0911161974072456,0.1465099453926086,-0.6627324819564819,8.0,-0.0680461396419342,-0.25454943735614705
600040,RIVERDALE JOINT UNIFIED                                     ,"Town, Fringe",10.75186824798584,0.2306787669658661,0.0513914749026299,0.1666388660669327,-0.4866866171360016,4.0,0.155142565172493,0.1056530553858073
600040,RIVERDALE JOINT UNIFIED                                     ,"Town, Fringe",10.75186824798584,0.2306787669658661,0.0513914749026299,0.1666388660669327,-0.4866866171360016,5.0,0.0206456121861186,-0.0568994838132068
600040,RIVERDALE JOINT UNIFIED                                     ,"Town, Fringe",10.75186824798584,0.2306787669658661,0.0513914749026299,0.1666388660669327,-0.4866866171360016,6.0,-0.0611439553951752,-0.1412143338793226
600040,RIVERDALE JOINT UNIFIED                                     ,"Town, Fringe",10.75186824798584,0.2306787669658661,0.0513914749026299,0.1666388660669327,-0.4866866171360016,7.0,-0.0620324549456627,-0.568260944433349
600040,RIVERDALE JOINT UNIFIED                                     ,"Town, Fringe",10.75186824798584,0.2306787669658661,0.0513914749026299,0.1666388660669327,-0.4866866171360016,8.0,-0.1426798869689476,-0.4123568250147662
600042,WARNER UNIFIED                                              ,"Rural, Distant",10.57500648498535,0.1496067047119141,0.0598811730742455,0.1142291873693466,-0.0693133398890495,4.0,,
600042,WARNER UNIFIED                                              ,"Rural, Distant",10.57500648498535,0.1496067047119141,0.0598811730742455,0.1142291873693466,-0.0693133398890495,5.0,,
600042,WARNER UNIFIED                                              ,"Rural, Distant",10.57500648498535,0.1496067047119141,0.0598811730742455,0.1142291873693466,-0.0693133398890495,6.0,,
600042,WARNER UNIFIED                                              ,"Rural, Distant",10.57500648498535,0.1496067047119141,0.0598811730742455,0.1142291873693466,-0.0693133398890495,7.0,,
600042,WARNER UNIFIED                                              ,"Rural, Distant",10.57500648498535,0.1496067047119141,0.0598811730742455,0.1142291873693466,-0.0693133398890495,8.0,,
600043,SCOTTS VALLEY UNIFIED                                       ,"Suburb, Midsize",11.503466606140142,0.0588699020445347,0.0433510169386864,0.0222615860402584,1.7720497846603391,4.0,0.4780965143315009,0.0500561123384532
600043,SCOTTS VALLEY UNIFIED                                       ,"Suburb, Midsize",11.503466606140142,0.0588699020445347,0.0433510169386864,0.0222615860402584,1.7720497846603391,5.0,-0.0011663992099509,-0.4208616575688389
600043,SCOTTS VALLEY UNIFIED                                       ,"Suburb, Midsize",11.503466606140142,0.0588699020445347,0.0433510169386864,0.0222615860402584,1.7720497846603391,6.0,0.1494298317719933,-0.0875256711579491
600043,SCOTTS VALLEY UNIFIED                                       ,"Suburb, Midsize",11.503466606140142,0.0588699020445347,0.0433510169386864,0.0222615860402584,1.7720497846603391,7.0,-0.0541696920397291,-0.060574028680220014
600043,SCOTTS VALLEY UNIFIED                                       ,"Suburb, Midsize",11.503466606140142,0.0588699020445347,0.0433510169386864,0.0222615860402584,1.7720497846603391,8.0,-0.1272845988286067,-0.2010100471997155
600044,HEALDSBURG UNIFIED                                          ,"Suburb, Large",11.302478790283198,0.0761792361736298,0.0568737238645554,0.0520731434226036,1.238447666168213,4.0,-0.2084588541508346,-0.2816432533428092
600044,HEALDSBURG UNIFIED                                          ,"Suburb, Large",11.302478790283198,0.0761792361736298,0.0568737238645554,0.0520731434226036,1.238447666168213,5.0,0.0799373714695479,0.0406352119092066
600044,HEALDSBURG UNIFIED                                          ,"Suburb, Large",11.302478790283198,0.0761792361736298,0.0568737238645554,0.0520731434226036,1.238447666168213,7.0,0.1814371503664599,-0.1513611764107964
600044,HEALDSBURG UNIFIED                                          ,"Suburb, Large",11.302478790283198,0.0761792361736298,0.0568737238645554,0.0520731434226036,1.238447666168213,8.0,-0.0820728943477599,-0.6685411338841708
600045,ORLAND JOINT UNIFIED                                        ,"Town, Distant",10.65819263458252,0.1877279430627823,0.0608810521662235,0.1153595969080925,-0.2464578598737717,4.0,0.0418857127265736,-0.3056653645151926
600045,ORLAND JOINT UNIFIED                                        ,"Town, Distant",10.65819263458252,0.1877279430627823,0.0608810521662235,0.1153595969080925,-0.2464578598737717,5.0,-0.084759781264836,-0.2958204361956199
600045,ORLAND JOINT UNIFIED                                        ,"Town, Distant",10.65819263458252,0.1877279430627823,0.0608810521662235,0.1153595969080925,-0.2464578598737717,6.0,,
600045,ORLAND JOINT UNIFIED                                        ,"Town, Distant",10.65819263458252,0.1877279430627823,0.0608810521662235,0.1153595969080925,-0.2464578598737717,7.0,-0.0313780125083366,-0.4512161478003227
