sedalea,grade,stateabb,sedaleaname,subject,cs_mn_all,cs_mnse_all,totgyb_all,cs_mn_asn,cs_mnse_asn,totgyb_asn,cs_mn_blk,cs_mnse_blk,totgyb_blk,cs_mn_ecd,cs_mnse_ecd,totgyb_ecd,cs_mn_fem,cs_mnse_fem,totgyb_fem,cs_mn_hsp,cs_mnse_hsp,totgyb_hsp,cs_mn_mal,cs_mnse_mal,totgyb_mal,cs_mn_mfg,cs_mnse_mfg,totgyb_mfg,cs_mn_mtr,cs_mnse_mtr,totgyb_mtr,cs_mn_nam,cs_mnse_nam,totgyb_nam,cs_mn_nec,cs_mnse_nec,totgyb_nec,cs_mn_neg,cs_mnse_neg,totgyb_neg,cs_mn_wag,cs_mnse_wag,totgyb_wag,cs_mn_wbg,cs_mnse_wbg,totgyb_wbg,cs_mn_whg,cs_mnse_whg,totgyb_whg,cs_mn_wht,cs_mnse_wht,totgyb_wht,cs_mn_wmg,cs_mnse_wmg,totgyb_wmg,cs_mn_wng,cs_mnse_wng,totgyb_wng
609940,5,CA,COTATI-ROHNERT PARK UNIFIED                                 ,mth,-0.4081923373974999,0.0524047928400452,459.0,,,19.0,,,17.0,-0.6152335179795302,0.0702539923532611,283.0,-0.4341869616052077,0.0642993754790476,232.0,-0.4759990615670583,0.0655603763430101,206.0,-0.3702016882917257,0.0800203896407323,227.0,0.0495392535261346,0.1025410369921646,459.0,-0.3364349693158888,0.1781141303157192,32.0,,,,-0.0867542256334985,0.0705690152323053,176.0,0.537943297575344,0.0994562964947056,459.0,-0.2644262714320643,0.25878698349463103,203.0,0.6150904237622538,0.2834352998734852,201.0,0.1793748060380679,0.1070275746615796,390.0,-0.2989120976722711,0.0847768515105118,184.0,0.070539554649422,0.1951407382767592,216.0,,,
609940,5,CA,COTATI-ROHNERT PARK UNIFIED                                 ,rla,-0.2691892374004305,0.052799457972157,457.0,,,19.0,,,,-0.4896213837219923,0.0647725287817397,280.0,-0.1550930696593077,0.0631395570236737,231.0,-0.4342400424849615,0.0726703432463165,204.0,-0.4070194794285874,0.0852279104094595,226.0,-0.2490052362663551,0.1059513449122058,457.0,-0.1895020395477708,0.1835039453679565,32.0,,,,0.0965205904982401,0.0779055360470874,177.0,0.5713700659408025,0.1011831520900993,457.0,-0.1910566304394952,0.2710937497944212,204.0,,,,0.3571461604586944,0.1089263878052396,389.0,-0.0721905879269941,0.0813322874955968,185.0,0.1408322415596617,0.1985090712207003,217.0,,,
609940,6,CA,COTATI-ROHNERT PARK UNIFIED                                 ,mth,-0.3866564029549169,0.0533524356445461,455.0,,,16.0,,,4.0,-0.6732058773936695,0.0854517321724846,226.0,-0.3879485886583047,0.0693756388725219,238.0,-0.6760111925230365,0.0876886665459331,193.0,-0.3848524841003585,0.0784460824778508,217.0,-0.0066360935615929,0.1046057210090478,455.0,-0.3783464223461785,0.1772562045885438,32.0,,,,-0.1263752944554489,0.0637426439690581,229.0,0.5442471683619945,0.1064899888378766,455.0,-0.2431311686788393,0.277208166811906,222.0,0.1347188364966394,0.4923623752003315,210.0,0.5163865673970063,0.1119213809166112,399.0,-0.1476875422758418,0.0697781805409484,206.0,0.2672125348202891,0.1882933376594944,238.0,,,
609940,6,CA,COTATI-ROHNERT PARK UNIFIED                                 ,rla,-0.1468168838760536,0.0499898809567965,453.0,,,16.0,,,4.0,-0.4130685272169688,0.0687358574197629,225.0,0.0045394007969366,0.0621919139839069,237.0,-0.4082798750049984,0.0672049508075875,192.0,-0.3339510625675788,0.075661502549334,216.0,-0.3433848241313638,0.0978310290193413,453.0,-0.18331044390458104,0.1834632438528099,32.0,,,,0.1155389004388048,0.0650844784095571,228.0,0.5306259991823498,0.0945561490670287,453.0,0.0398791454274245,0.289286217321338,221.0,-0.1700772244041,0.4993468493524725,209.0,0.493554060858475,0.0978231066411745,397.0,0.0894827311804069,0.0712523895952604,205.0,0.2602570333334464,0.1945314143185057,237.0,,,
609940,7,CA,COTATI-ROHNERT PARK UNIFIED                                 ,mth,-0.3687709558611803,0.0506541640069079,449.0,0.3275128287106182,0.2371791394468112,21.0,,,5.0,-0.4841112538515723,0.0681394212283995,213.0,-0.3329079301434456,0.064309890946325,222.0,-0.7320764095711623,0.0952614182820465,191.0,-0.3988687844115039,0.0742240219002435,227.0,-0.0665209775707069,0.0980999933369315,449.0,-0.4019121135123017,0.1781512245266645,32.0,,,5.0,-0.2440071720431239,0.0681992239315005,236.0,0.2283840027435242,0.0962983205591449,449.0,-0.4806045386488685,0.2398742281535194,216.0,0.880617639882735,0.4964770200511359,200.0,0.6233304017669046,0.1125452687206238,386.0,-0.1224767692207381,0.0602062452646903,195.0,0.2883912437430555,0.1858136019693373,227.0,,,200.0
609940,7,CA,COTATI-ROHNERT PARK UNIFIED                                 ,rla,-0.2724786439440663,0.0520548126160927,447.0,-0.1275373180057714,0.2448140891394278,21.0,,,5.0,-0.4396882640710484,0.0705679075998404,211.0,-0.0778086243820065,0.0650913990304039,222.0,-0.5200998927142803,0.0845841685833137,189.0,-0.4795630978488362,0.0767465912476365,225.0,-0.3991735118673988,0.1005205688128282,447.0,-0.4854338816158674,0.1881924436100596,32.0,,,5.0,-0.1262983317163067,0.0692963759007054,236.0,0.3078219251773917,0.0987917727661331,447.0,0.0454972295788821,0.249811454496939,216.0,0.062045055143225,0.4576536799774802,200.0,0.4619365379714772,0.10994231549723896,384.0,-0.0430086189025116,0.070459074380359,195.0,0.451941055940217,0.1986136135875566,227.0,,,200.0
609940,8,CA,COTATI-ROHNERT PARK UNIFIED                                 ,mth,-0.3647165997088397,0.0461450776736991,525.0,,,19.0,,,13.0,-0.5767608423790611,0.0679478714866472,253.0,-0.3852981334393291,0.0623927927243806,258.0,-0.4801437432742806,0.0655249588859613,221.0,-0.3433718222751902,0.0593991521718463,267.0,0.0406941485562304,0.0860638483495771,525.0,-0.4240298984870139,0.1856006995842312,31.0,,,6.0,-0.1725146181889086,0.0544936359019976,272.0,0.4062575712681428,0.0870160289871498,525.0,0.3128643731596799,0.2557630960338384,254.0,1.2553503995182658,0.3952378803624253,248.0,0.2937384660823915,0.0890633333895973,456.0,-0.2010092846048191,0.0604670269356369,235.0,0.1953581096403035,0.1927244600031469,266.0,,,241.0
609940,8,CA,COTATI-ROHNERT PARK UNIFIED                                 ,rla,-0.1999192029399854,0.0493015531936899,525.0,,,,,,,-0.4501469444782266,0.0670614284898852,254.0,-0.0103575774604476,0.0637805204333315,256.0,-0.3735703484081699,0.0675923547651687,221.0,-0.3732574132225348,0.0649205530916584,269.0,-0.3578030873091594,0.0909224317777531,525.0,-0.0140807924663393,0.1837983060710291,32.0,,,6.0,0.0361490482416524,0.0612178367489474,271.0,0.4779997096980506,0.0907142027367701,525.0,,,,,,,0.341120465904036,0.0957695652456175,457.0,-0.0273962546970562,0.0679939494816322,236.0,0.0242463414306917,0.1936324680652926,268.0,,,242.0
609990,4,CA,COTTONWOOD UNION ELEMENTARY                                 ,mth,-0.1880451180825138,0.0895026243935149,144.0,,,2.0,,,3.0,-0.4923562118929025,0.1055629082050334,74.0,-0.1730600537701173,0.1079045363745422,76.0,,,,-0.1929716242196753,0.117597613992505,68.0,0.0032876384244576,0.1590423848027997,144.0,,,9.0,,,2.0,0.1727763516234565,0.1107894453526435,70.0,0.6701773173763558,0.15249894834036498,144.0,0.9023841537340636,0.4592024146019374,112.0,0.1193295354018586,0.2936467015609981,113.0,,,,-0.0683559227396101,0.1056247062358869,110.0,0.1652705566264765,0.2844310618125953,119.0,,,112.0
609990,4,CA,COTTONWOOD UNION ELEMENTARY                                 ,rla,-0.1823566664769188,0.1000187962853741,144.0,,,,,,3.0,-0.4565188286464057,0.1104326320626442,74.0,0.0012052439889341,0.1081658766268665,76.0,,,,-0.3822023437876467,0.1236404859070974,68.0,-0.3598072873566248,0.1636983835967244,144.0,,,9.0,,,2.0,0.1427371997934059,0.1134189551285554,70.0,0.5915279312146969,0.1577535560638476,144.0,,,,-0.2027638332352408,0.3198103176015317,113.0,,,,-0.1024437820201776,0.117670123475239,110.0,0.26802110766836,0.3093679318107722,119.0,,,112.0
609990,5,CA,COTTONWOOD UNION ELEMENTARY                                 ,mth,-0.1604666888582606,0.0890773553397138,123.0,,,4.0,,,,-0.2825602527252846,0.1159641789147827,60.0,-0.2167903811720597,0.1182455479203893,64.0,-0.2273543208847776,0.1761475082412163,24.0,-0.093207047718487,0.1254349445556713,59.0,0.1248994064617169,0.1716824243023164,123.0,,,9.0,,,4.0,-0.0085286081629201,0.1162638497789593,63.0,0.2817326980213766,0.1635473203832619,123.0,0.8714116358425175,0.3751622036015115,84.0,,,,0.2197280659806127,0.2040368562530689,104.0,-0.0212344076833228,0.10771664328664,80.0,0.3642726188877434,0.2911537440216328,89.0,,,84.0
609990,5,CA,COTTONWOOD UNION ELEMENTARY                                 ,rla,-0.2502742765446039,0.0822301606688673,122.0,,,4.0,,,2.0,-0.3375344348585259,0.1181256679770725,60.0,-0.1877457058135416,0.1169240283187932,63.0,-0.0791452661823123,0.1797357564286048,24.0,-0.3145663223726464,0.1286288436456746,59.0,-0.1525240734432968,0.1731167357207314,122.0,,,9.0,,,4.0,-0.1740301296713425,0.1182248710711148,62.0,0.179942219109076,0.166445372658286,122.0,0.6545808168460275,0.3407218054620584,83.0,0.1308921752769213,0.3979498349798471,81.0,-0.1430468953998975,0.2081262143218664,103.0,-0.2461690320929443,0.1097737960667366,79.0,-0.0049106926578094,0.2978751301203837,88.0,,,83.0
609990,6,CA,COTTONWOOD UNION ELEMENTARY                                 ,mth,-0.0821567944887297,0.0787276812452864,128.0,,,6.0,,,,-0.388570383565452,0.1206232794590314,56.0,-0.05096784803857,0.1131434846319848,67.0,,,13.0,-0.1270983089762905,0.1227433410581619,61.0,-0.0781361530877911,0.1662804824955866,128.0,,,,,,10.0,0.1333398512491206,0.106789206090214,72.0,0.5066415711977906,0.1604390901346809,128.0,0.1330335884354184,0.2571571693696857,102.0,,,,0.4645791783727312,0.2619578765883405,109.0,-0.0242960073492202,0.0975312935261996,96.0,,,,,,106.0
609990,6,CA,COTTONWOOD UNION ELEMENTARY                                 ,rla,-0.0963568270301341,0.0712178579548417,128.0,,,6.0,,,,-0.3091970881762398,0.121153709136422,56.0,0.0515614322909127,0.1116160525060411,67.0,,,13.0,-0.2920215539302421,0.1258961388043172,61.0,-0.3511588717223647,0.1675874864954333,128.0,,,,,,10.0,0.05782445669671,0.1085856845946051,72.0,0.3528820180050378,0.1620254880338319,128.0,0.2320277047366627,0.2547178674869118,102.0,,,,0.5107327100565198,0.2632284138059898,109.0,-0.0310027552444245,0.0983173282107567,96.0,,,,,,106.0
609990,7,CA,COTTONWOOD UNION ELEMENTARY                                 ,mth,0.1340891289901787,0.0836092229293812,109.0,,,3.0,,,,-0.1158147285967693,0.1301630985705912,46.0,,,,,,14.0,0.2859029406655257,0.1294576520246675,55.0,,,,,,1.0,,,4.0,0.2745097562174166,0.115389873290741,63.0,0.3750331570154978,0.1730866175605893,109.0,-0.3910152115482401,0.3434623940529948,90.0,,,,0.3213923977752716,0.248051394350962,101.0,0.1390447444383157,0.1029236978216869,87.0,-0.2242457335670563,0.7706631955256631,88.0,,,91.0
609990,7,CA,COTTONWOOD UNION ELEMENTARY                                 ,rla,-0.1070043044537095,0.1018901685535106,108.0,,,3.0,,,,-0.4308876132811164,0.1370407650537233,45.0,,,,,,,-0.1172007318775349,0.133814417623909,55.0,,,,,,1.0,,,4.0,0.1050546966741983,0.1181330868110404,63.0,0.5316591182637664,0.1800116022356845,108.0,-0.2620619852746605,0.3591020300056543,90.0,,,,,,,-0.1224680968019241,0.1057133241631217,87.0,-0.4799954689624172,0.8553088518902919,88.0,,,91.0
609990,8,CA,COTTONWOOD UNION ELEMENTARY                                 ,mth,0.1529648541266553,0.0723971900208837,114.0,,,1.0,,,1.0,-0.0151523434407718,0.1236604742630202,52.0,0.3681786840830437,0.1183060513299922,62.0,,,18.0,-0.116788947147483,0.1350495684405369,52.0,-0.4639249951419194,0.1787296817715703,114.0,,,3.0,,,8.0,0.3540044325997843,0.1165674175995535,62.0,0.3776617809555249,0.1691829961391238,114.0,-0.2532298052623864,0.5662424926032634,84.0,0.3528975082193999,0.4573494995973538,84.0,0.2877996673338362,0.2279322368861879,101.0,0.2104760161293505,0.1054897203295493,83.0,-0.6392115491348849,0.5211514825954402,86.0,,,91.0
609990,8,CA,COTTONWOOD UNION ELEMENTARY                                 ,rla,-0.0373529831763317,0.0865246752752238,114.0,,,1.0,,,1.0,-0.1860130595628884,0.1272575604102739,52.0,0.2793353235634906,0.1189559700096251,62.0,,,18.0,-0.3771373263882202,0.1381595313035855,52.0,-0.673481842763707,0.1814890295358146,114.0,,,3.0,,,8.0,0.0944838408843557,0.1190760265045881,62.0,0.3073297938716233,0.1735020606859867,114.0,-0.3883199821892807,0.6346786470126304,84.0,-0.4568737898648598,0.6095271740943509,84.0,0.3131115496757378,0.233143649145541,101.0,0.0091745116360256,0.107923646245311,83.0,-0.456747838681712,0.501459159354066,86.0,,,91.0
610050,4,CA,COVINA-VALLEY UNIFIED                                       ,mth,-0.1479269407258902,0.0458646421415025,827.0,0.5565137583978434,0.1420737264587591,65.0,,,19.0,-0.2999247760284997,0.0506983077267211,607.0,-0.1732101828643802,0.0585268634674772,408.0,-0.2251277683527773,0.0479288546153414,666.0,-0.1278959160836488,0.0620708221829356,419.0,0.0487692439277487,0.0852607993763328,827.0,,,9.0,,,1.0,0.2674099392892286,0.078596129040853,220.0,0.5586211994549899,0.0934130561687582,827.0,-0.4916149006699919,0.1950765333250311,131.0,0.8879931474459268,0.2706571909835666,85.0,0.3035038501366265,0.1421596657425291,732.0,0.1148448094682626,0.1347594838132657,66.0,-0.9724579595877559,0.3886773436509539,75.0,,,67.0
610050,4,CA,COVINA-VALLEY UNIFIED                                       ,rla,0.0501799148380226,0.0460876423919337,825.0,0.7823920855676121,0.1632535032175136,64.0,,,19.0,-0.0857635474741845,0.0495170686951414,605.0,0.1297816910368752,0.0617756435870546,407.0,-0.0029931361691764,0.0476662978420835,665.0,-0.0221001174158289,0.0608202655716871,418.0,-0.1549374553987203,0.08663851410927201,825.0,,,9.0,,,,0.4671066632732601,0.0951817721666337,220.0,0.5470629125752874,0.1071462788641431,825.0,-0.7140040087632366,0.2140742596835779,130.0,0.4669076064274244,0.282757384822873,85.0,0.0231539346192629,0.1467490389981111,731.0,0.0313127779664269,0.1397489322796399,66.0,-1.10618689731145,0.3818202585691088,75.0,,,
610050,5,CA,COVINA-VALLEY UNIFIED                                       ,mth,-0.1180450131195802,0.0446766520947653,753.0,0.7075179427794847,0.1536265428212936,58.0,-0.2351011143451741,0.22389784736503,21.0,-0.25995785230112,0.0505638157350704,556.0,-0.1788703778038148,0.0602967610147964,366.0,-0.1713204996301686,0.0471443396841572,601.0,-0.060805654876550014,0.0606122844354787,387.0,0.1221164549201763,0.0854391306448926,753.0,,,5.0,,,5.0,0.2799762992988484,0.0795565856348542,197.0,0.5443175880128781,0.0941334550071599,753.0,,,,,,,,,,,,,,,,,,
610050,5,CA,COVINA-VALLEY UNIFIED                                       ,rla,-0.008532312904146,0.0457782710047384,754.0,0.5947046050741349,0.1641922816795516,58.0,0.0244168504685722,0.2309209743242562,21.0,-0.1504136667870282,0.052125007250814,557.0,0.0168803945711358,0.0613937750780747,366.0,-0.0691784765034992,0.0488436565512636,601.0,-0.0365797581729745,0.0630595006578495,388.0,-0.0494426995311116,0.087951344666183,754.0,,,5.0,,,5.0,0.3762511111540015,0.0814112293207275,197.0,0.5215870382203361,0.0965337460802068,754.0,-0.4444485182717179,0.2158359452067855,120.0,0.0855531379632984,0.267254708421772,83.0,0.2031807141798352,0.1487083668303152,663.0,0.1091584519726187,0.1414854484242153,62.0,0.8234612259516428,0.4454806791678287,67.0,,,67.0
610050,6,CA,COVINA-VALLEY UNIFIED                                       ,mth,-0.2896672556654785,0.0406169205825333,832.0,0.5127209396637324,0.1252921309198542,79.0,-0.4780329312789038,0.2135517818133451,24.0,-0.4577452005051819,0.0471671937947001,577.0,-0.2141906026724032,0.0536741102256077,396.0,-0.4037229933447151,0.0432620462805581,653.0,-0.3655797205923538,0.0559382491312499,436.0,-0.1426329180124329,0.0774776126103744,832.0,,,6.0,,,4.0,0.0928594289167458,0.0653133504750875,255.0,0.5404618709010051,0.0804849449761884,832.0,-0.466367775039132,0.1827432783232341,145.0,0.4970192686789262,0.2492209285342994,90.0,0.4469214470236442,0.1398592894064887,719.0,0.0149644246603761,0.1339155066205721,66.0,0.2358406402128344,0.4144961332392016,72.0,,,70.0
610050,6,CA,COVINA-VALLEY UNIFIED                                       ,rla,-0.267763030540168,0.0443395569501241,823.0,0.5149198980180449,0.1387915967889338,78.0,-0.5609483810619758,0.2205681065254598,24.0,-0.4240629673133953,0.0509826324270566,570.0,-0.0476942058233883,0.0582946422573123,391.0,-0.3718840032174129,0.0457860076089206,646.0,-0.4737039881453809,0.0614386701583808,432.0,-0.4339485838630444,0.0846420431705029,823.0,,,6.0,,,4.0,0.1019322998339498,0.0755975408035068,253.0,0.5279977582678987,0.0910890405973331,823.0,,,,,,,,,,,,,,,,,,
610050,7,CA,COVINA-VALLEY UNIFIED                                       ,mth,-0.2450029044583211,0.0388279623404482,875.0,0.3100021857013209,0.1236559153756975,81.0,,,,-0.3585883500036149,0.0448124771785984,625.0,-0.2771569993396233,0.0497814133510242,422.0,-0.3121129403286952,0.0413321564954534,701.0,-0.2102573248361768,0.0527736539087246,453.0,0.0705624595557712,0.0725069022157571,875.0,,,4.0,,,6.0,0.0368297759787722,0.0617275651473527,250.0,0.3922438409076714,0.07620154958167999,875.0,-0.3709076872696277,0.1811882678563495,147.0,,,,0.2544308159778361,0.1386874774945289,767.0,-0.0726658218751963,0.1333021240572093,66.0,-0.1315172943703198,0.5051182205914042,70.0,,,72.0
610050,7,CA,COVINA-VALLEY UNIFIED                                       ,rla,-0.1334405011760492,0.0415027361845288,871.0,0.3878069477492261,0.1348376987781685,80.0,,,,-0.251892976874372,0.0471027330376789,621.0,-0.0209735649146853,0.0531714348639519,419.0,-0.1972407486840801,0.0442905559564256,697.0,-0.2466714732069999,0.0573222089359684,452.0,-0.2268686004613057,0.0781412089575202,871.0,,,4.0,,,6.0,0.1535170845821957,0.0704398762131029,250.0,0.4197479382113912,0.0846481359899977,871.0,-0.4095309046707712,0.1902428592703969,147.0,,,,0.1828383840833268,0.141337538909067,764.0,-0.0368776933414953,0.1351327717183906,67.0,-0.3406616750791248,0.4658887405623614,71.0,,,73.0
610050,8,CA,COVINA-VALLEY UNIFIED                                       ,mth,-0.2965310086566459,0.0433878318537983,888.0,0.5993412352914279,0.1326803273037065,76.0,-0.487463141420776,0.2194602999198317,23.0,-0.4099095119281082,0.0491874430041051,638.0,-0.249457032486408,0.0558987570494026,408.0,-0.3452562376866114,0.0456796223770141,706.0,-0.3412851105981124,0.0572961767075092,480.0,-0.0868738413153806,0.0800015703397424,888.0,,,,,,4.0,0.0073217775867159985,0.0695342259298516,250.0,0.4226923103984861,0.0850851863526926,888.0,,,,,,,,,,,,,,,,,,
610050,8,CA,COVINA-VALLEY UNIFIED                                       ,rla,-0.12901583685480195,0.0448788859940567,886.0,0.6883331829744201,0.1422636312235686,76.0,-0.3706793403142717,0.2186022368757513,23.0,-0.2708926678424789,0.0499996983889439,634.0,0.0275383571305339,0.0555597479268798,407.0,-0.1935275566086485,0.0478016244970215,703.0,-0.2714783455918318,0.0606054683670945,479.0,-0.2960431153363661,0.0821723578399631,886.0,,,10.0,,,4.0,0.2432327534940999,0.0728317908520313,252.0,0.5194379998761681,0.0882513289057001,886.0,,,,,,,,,,,,,,,,,,
610230,4,CA,CUDDEBACK UNION ELEMENTARY                                  ,mth,,,14.0,,,,,,,,,9.0,,,7.0,,,,,,7.0,,,14.0,,,,,,,,,5.0,,,14.0,,,,,,,,,,,,,,,,,,
610230,4,CA,CUDDEBACK UNION ELEMENTARY                                  ,rla,,,14.0,,,,,,,,,9.0,,,7.0,,,,,,7.0,,,14.0,,,,,,,,,5.0,,,14.0,,,,,,,,,,,,,,,,,,
610230,5,CA,CUDDEBACK UNION ELEMENTARY                                  ,mth,,,14.0,,,,,,,,,6.0,,,8.0,,,,,,6.0,,,14.0,,,,,,1.0,,,8.0,,,14.0,,,,,,,,,,,,13.0,,,,,,14.0
610230,5,CA,CUDDEBACK UNION ELEMENTARY                                  ,rla,,,14.0,,,,,,,,,6.0,,,8.0,,,,,,6.0,,,14.0,,,,,,1.0,,,8.0,,,14.0,,,,,,,,,,,,13.0,,,,,,14.0
610230,6,CA,CUDDEBACK UNION ELEMENTARY                                  ,mth,,,16.0,,,,,,,,,10.0,,,8.0,,,,,,8.0,,,16.0,,,,,,,,,6.0,,,16.0,,,,,,,,,,,,,,,,,,
610230,6,CA,CUDDEBACK UNION ELEMENTARY                                  ,rla,,,16.0,,,,,,,,,10.0,,,8.0,,,,,,8.0,,,16.0,,,,,,,,,6.0,,,16.0,,,,,,,,,,,,,,,,,,
610230,8,CA,CUDDEBACK UNION ELEMENTARY                                  ,mth,,,6.0,,,,,,,,,2.0,,,4.0,,,,,,2.0,,,6.0,,,,,,,,,4.0,,,6.0,,,,,,,,,,,,5.0,,,,,,
610230,8,CA,CUDDEBACK UNION ELEMENTARY                                  ,rla,,,6.0,,,,,,,,,2.0,,,4.0,,,,,,2.0,,,6.0,,,,,,,,,4.0,,,6.0,,,,,,,,,,,,5.0,,,,,,
610260,4,CA,CULVER CITY UNIFIED                                         ,mth,0.3895214034494722,0.0596469977565748,504.0,1.20360690412191,0.1901215344574671,56.0,-0.0436303955096731,0.1360159358863289,51.0,-0.1848000196575688,0.0823464357335964,181.0,0.3987451258579575,0.0768783537822326,240.0,-0.0197369122536723,0.0739500053189271,223.0,0.3814268750981479,0.08374477014454,264.0,-0.0316302524537882,0.1135692817560919,504.0,0.8584441732960824,0.1643283889764156,51.0,,,,0.6995826985764676,0.070923609809002,323.0,0.8831924212991422,0.1085430288426926,504.0,-0.378721639653011,0.2260577744655804,178.0,0.8925776941355703,0.1834214785824292,173.0,0.8479017658999397,0.1442612680338794,345.0,0.8383787832924223,0.124228350387128,122.0,-0.0344190722724416,0.2050143450963386,173.0,,,
610260,4,CA,CULVER CITY UNIFIED                                         ,rla,0.4219043402909122,0.0575913402781656,503.0,0.9969743075658134,0.1699205034131373,56.0,0.1722834313831523,0.1391513533109226,51.0,-0.0984920019229518,0.0737614195864585,181.0,0.6241289249042341,0.0882622194273591,239.0,0.0522555812873373,0.0780356175038428,223.0,0.2421509546607457,0.0703666149266542,264.0,-0.3743973472723935,0.1127640304473016,503.0,0.8002574603413242,0.160505798785478,51.0,,,1.0,0.7374155787333022,0.0769215028051987,322.0,0.8369597537516605,0.1064513578658107,503.0,-0.1675311318696836,0.2099741890015643,177.0,0.6083548164139797,0.186189483130938,172.0,0.7538832202229729,0.1469758792617153,344.0,0.8049980982232251,0.1249202959952079,121.0,0.0189853239536869,0.2024312825222798,172.0,,,122.0
610260,5,CA,CULVER CITY UNIFIED                                         ,mth,0.4622271684741434,0.0533185047327275,496.0,1.191068543010338,0.1824536293659308,61.0,-0.0053577154552738,0.1304986655338912,55.0,0.0439787258935516,0.0708200025624985,198.0,0.5201411438292812,0.0684509754677489,255.0,0.1311960671556866,0.0770805445174892,203.0,0.4018212487134855,0.0773291289845285,241.0,-0.1266193479242052,0.1031683126372974,496.0,0.9883047887461864,0.1690153743052411,50.0,,,,0.7434691478553271,0.0700297805118157,298.0,0.6985198310511819,0.099488278719366,496.0,-0.4575690733329038,0.1964871165485948,188.0,0.6798604343381386,0.1499998866278952,182.0,0.5444909640501054,0.1077020409977239,330.0,0.6852538630578224,0.075478495889595,127.0,-0.2942458470140919,0.1839732382138022,177.0,,,
610260,5,CA,CULVER CITY UNIFIED                                         ,rla,0.4709755077322199,0.0541154141511282,497.0,1.020962811741894,0.1601443628713383,61.0,-0.0123579249306152,0.1326929504024269,55.0,0.066446587109965,0.0675488782298974,199.0,0.6834033176919613,0.0705851881248822,255.0,0.1769503467655796,0.07556691789624702,204.0,0.2331089805923804,0.0743317168878526,242.0,-0.4520208941582426,0.1024026291746764,497.0,0.6992295569521171,0.1568269220181552,50.0,,,,0.7799449214538772,0.0766048009797803,298.0,0.7088304480934264,0.1020273205915707,497.0,-0.2563294375364736,0.1823069468366125,188.0,0.8126470678768768,0.15892970204619902,182.0,0.5985958415620687,0.1164137408910286,331.0,0.790079043631991,0.0888290753175003,127.0,0.0917547072390965,0.1792194481673023,177.0,,,
610260,6,CA,CULVER CITY UNIFIED                                         ,mth,0.1737970549191211,0.0651030268728812,550.0,1.019655418797705,0.1703124888422201,67.0,-0.4724293177063804,0.1201161956971905,70.0,-0.4994621965230455,0.1008719504194167,207.0,0.3125667369703125,0.0841485667983455,263.0,-0.3497497898664034,0.090248339963551,224.0,0.0276331134513266,0.0964798764437764,287.0,-0.2844481425074473,0.1279056545360119,550.0,0.5858041646037517,0.1529250321755022,55.0,,,1.0,0.5696198177604167,0.0791676139747377,343.0,1.08616455769178,0.1280829341708661,550.0,-0.2296565243597392,0.2045301851756521,199.0,1.293116997865529,0.1655418295024406,202.0,1.1353994593559658,0.1456466468087625,356.0,0.7769283923861187,0.1146471675523539,132.0,0.2079286060309819,0.1902745016770287,187.0,,,133.0
610260,6,CA,CULVER CITY UNIFIED                                         ,rla,0.1400763775627988,0.0548751673969646,551.0,0.5086924214225217,0.1385895583123015,68.0,-0.098665762022487,0.1176922209563263,71.0,-0.3320614132697189,0.0829397034996708,207.0,0.4259860568112555,0.0719916391639635,268.0,-0.2780745065441217,0.0806016599009363,225.0,-0.172012804146239,0.0763260288830787,283.0,-0.5945204798589806,0.1048263271320606,551.0,0.2317816214560233,0.1420244510345944,55.0,,,1.0,0.4162916427021618,0.0667455318994533,344.0,0.7443833133837566,0.1063410638192518,551.0,0.2161432440410542,0.17106792535537102,198.0,0.7794459266334982,0.154811183132427,201.0,1.006247874014316,0.1292443585724624,355.0,0.7042854122174474,0.1013303012470043,130.0,0.4568775707857964,0.1736686909620132,185.0,,,131.0
610260,7,CA,CULVER CITY UNIFIED                                         ,mth,0.2849427037447949,0.0577145325986661,518.0,1.117606733001086,0.1661333853601539,70.0,-0.1982797883403515,0.1084983486330623,82.0,-0.2318171872827775,0.0745241103058114,186.0,0.2802935422172643,0.0702151116989613,263.0,-0.1817178274609862,0.0747324931185684,179.0,0.2987968862226177,0.0906495293638715,255.0,0.0043438447727639,0.1145511745281108,518.0,0.7438345533677877,0.1577993514862215,54.0,,,4.0,0.6299132896968875,0.0771627602728202,332.0,0.8689161897420878,0.1071561310565037,518.0,,,,,,,,,,,,,,,,,,
610260,7,CA,CULVER CITY UNIFIED                                         ,rla,0.5039524968365051,0.0532018943720454,520.0,0.8601884283064503,0.1409241139530522,69.0,0.2843488876807504,0.109992670073636,82.0,0.0220628493918196,0.07057318529456097,187.0,0.6715879058913095,0.0705448300855802,264.0,0.0951978861710941,0.0806179868805395,181.0,0.3108313816161615,0.0727623125025443,256.0,-0.361152621984321,0.1012481838603382,520.0,1.0314956837607958,0.15412385161634698,55.0,,,4.0,0.7877854748128659,0.0673589612461141,333.0,0.7758307037445639,0.097446995244261,520.0,,,,,,,,,,,,,,,,,,
