id,log_income,subject,gap
603780,10.61612606048584,math,
603840,10.54803943634033,math,-0.19454513107206256
603870,10.93431091308594,math,-0.03659034083902342
604020,10.56750583648682,math,-0.08761207947381916
604080,10.85445022583008,math,0.0093909987965006
604110,10.97986698150635,math,-0.17157626600747405
604200,11.305715560913091,math,-0.08850181411430649
604230,10.73458290100098,math,-0.10474030049370883
604260,10.203962326049801,math,-0.02339674958912754
604290,11.071105003356928,math,-0.03287779852517686
604350,10.932029724121088,math,-0.3801917246970609
604380,10.95612049102783,math,-0.016003696836174173
604440,10.928466796875,math,0.021698551806971292
604500,10.796945571899409,math,
604530,11.76071834564209,math,0.0032606447437577386
604560,10.69511032104492,math,
604620,11.404809951782232,math,-0.0287961506511344
604650,11.33811664581299,math,0.09727554029380997
604740,11.20608901977539,math,0.16726819246615054
604800,11.52030658721924,math,0.01551346434048006
604830,11.441366195678713,math,0.043581648450709054
604860,11.16143798828125,math,
604890,10.780542373657232,math,
604950,10.807077407836909,math,
604980,10.75197315216064,math,
605010,10.70078086853027,math,
605040,10.904138565063482,math,-0.15566542348760196
605190,11.05980396270752,math,
605220,10.66944885253906,math,
605240,11.09250545501709,math,-0.017560039848659198
605250,11.229726791381841,math,
605280,11.180665016174322,math,
605400,10.69435787200928,math,
605490,10.70049667358398,math,
605520,11.19589424133301,math,
605580,10.89144229888916,math,-0.04280914801802162
605610,11.244852066040039,math,-0.11113406301205292
605640,11.38447666168213,math,
605700,10.61575889587402,math,
605730,11.05959033966064,math,
605790,10.59117698669434,math,-0.055344754193078514
605880,11.35425662994385,math,0.05188728596863547
605910,11.452816009521479,math,-0.04048457851492242
606000,10.716737747192381,math,
606030,10.94722270965576,math,0.2337481053512508
606060,11.51896286010742,math,0.014968387355854394
606090,11.06002807617188,math,0.15084350788854567
606100,11.215500831603999,math,
606270,11.49044895172119,math,0.0071429122540816814
606330,11.20751953125,math,0.1845850294663677
606360,10.98889827728271,math,-0.06901011001641065
606390,11.049389839172358,math,-0.06939783344141437
606420,10.68747711181641,math,
606450,11.106101989746088,math,0.0072674745430312765
606480,11.61931324005127,math,0.14546691959395922
606510,10.635091781616213,math,
606540,10.57672214508057,math,
606570,10.844579696655268,math,-0.08034196196296046
606580,10.355353355407713,math,-0.5814828555561955
606690,11.02365970611572,math,
606720,10.46442985534668,math,-0.3095175752442767
606750,11.50054931640625,math,-0.2412211578855027
606780,11.588208198547358,math,-0.1508853032661025
606810,10.931192398071287,math,-0.056244703086076014
606870,10.864718437194819,math,-0.035262135048290635
606900,10.529008865356447,math,-0.0457354272093903
606960,10.42550754547119,math,
606990,10.31087112426758,math,-0.13452084169153644
607020,11.211328506469732,math,-0.15145985453261215
607140,11.5600757598877,math,0.049318448129489455
607170,11.00523281097412,math,-0.08351901103655214
607200,11.42918300628662,math,-0.0351553657968011
607260,10.85855770111084,math,
607350,11.173216819763178,math,
607410,10.85925579071045,math,
607440,11.52195072174072,math,0.04339471552014231
607470,11.435107231140142,math,0.012336984350950098
607500,11.4057035446167,math,0.12691278504171544
607530,11.332958221435552,math,0.07724062036719748
607560,11.150611877441412,math,-0.19903775409999847
607680,10.48043155670166,math,-0.05542715370185713
607740,11.496713638305659,math,0.1078901097270461
607770,10.51021671295166,math,
607800,11.525289535522461,math,-0.02650831625152236
607840,10.95613765716553,math,0.1245028069351783
607900,11.11501407623291,math,0.021443287305106508
607950,11.01016330718994,math,-0.06819356705691783
607970,10.95059204101563,math,-0.018046665096114856
607980,10.76376438140869,math,-0.03175966622591038
608070,11.10404109954834,math,-0.08091576358257714
608130,10.804821968078608,math,-0.04537929268828116
608190,11.19982051849365,math,0.033481240482134744
608250,10.73739528656006,math,0.09211865008692227
608340,10.96261405944824,math,
608370,10.768506050109858,math,0.08274981495297383
608460,11.32937526702881,math,-0.06989955472622936
608520,10.70603561401367,math,-0.06481246579660012
608580,10.794724464416499,math,-0.3558119239587337
608610,11.161722183227539,math,-0.01342639310015262
608640,11.09736156463623,math,
608700,11.22645854949951,math,0.1620783322548717
608760,11.31033420562744,math,0.05622650359973223
608850,10.8417329788208,math,
608880,11.049388885498052,math,
608970,11.02069759368896,math,-0.3707941087135658
609030,11.18609046936035,math,-0.006891740780125083
609070,10.40225028991699,math,-0.05950492145068994
609120,10.60669994354248,math,-0.1499666815361435
609270,11.82279872894287,math,
609300,10.83155155181885,math,
609330,11.1414213180542,math,0.05258237426252617
609390,10.847535133361822,math,-0.08968708735105242
609450,10.96478748321533,math,0.07683170754399643
609480,10.51679039001465,math,0.11172733456128647
609510,10.73617076873779,math,
609570,10.7446813583374,math,-0.24015322348232224
609620,10.76178646087646,math,-0.12907705546362286
609640,11.48041343688965,math,0.06777909128605983
609665,10.10274982452393,math,
609690,10.48290157318115,math,-0.10174438603230702
609780,10.56534671783447,math,-0.15671577226383385
609850,11.296873092651367,math,-0.037314679011285004
609870,11.43126583099365,math,-0.014988227139491531
609940,11.03556346893311,math,0.02341570192998648
609990,10.77201843261719,math,-0.103468525835884
610050,11.090588569641108,math,0.0023882798151765327
610230,10.893445014953608,math,
610260,11.315530776977539,math,-0.10294287499770956
610290,11.87545108795166,math,0.20383003960939675
610350,10.45875263214111,math,-0.1424358701305942
610380,10.716076850891108,math,0.051966757296752014
610440,11.357935905456538,math,0.026622168756610824
610620,10.97438335418701,math,-0.0345588050572377
610680,10.34388065338135,math,
610710,11.44627857208252,math,
610740,11.78586483001709,math,0.158146624664225
610770,10.63516139984131,math,0.05366346580803925
610890,10.56217861175537,math,-0.06292026054158514
610980,10.900699615478521,math,
611040,11.22630500793457,math,0.10203745886208487
611100,10.73564338684082,math,
611110,10.847033500671392,math,-0.04156603444157888
611130,10.493528366088867,math,
611220,11.46977710723877,math,0.13235588406908674
611280,11.1735782623291,math,-0.13505785984025104
611430,10.56929779052734,math,
611460,11.076852798461909,math,-0.06042515254364598
611490,11.316378593444819,math,0.03840184960936428
611520,11.10385990142822,math,-0.12920389923844575
611550,10.25580215454102,math,-0.1687555844881851
611610,11.237058639526367,math,
611670,10.36457920074463,math,
611730,11.05514907836914,math,-0.09517103050623488
611760,10.25946998596191,math,-0.2386130465224036
611850,11.230640411376948,math,-0.035835066539471085
611870,10.81519412994385,math,
611910,10.69304847717285,math,-0.09676606474969504
611940,10.807186126708979,math,-0.20045265739804186
612030,10.58292388916016,math,-0.02526813490722753
612090,10.70604515075684,math,-0.0014874888071157
612150,10.66089630126953,math,
612180,11.00555992126465,math,-0.09025447270707514
612210,11.397056579589838,math,0.18453708130234245
612330,11.14853286743164,math,-0.004277362765455017
612360,10.44888496398926,math,
612420,10.63742637634277,math,
612600,11.18251514434814,math,
612630,11.4141321182251,math,-0.1156242248995257
612690,10.87874507904053,math,-0.104002618297591
612750,11.6002254486084,math,0.08456631628337953
612810,10.69765377044678,math,0.0272325440926675
612840,11.04476261138916,math,
612880,10.985865592956538,math,-0.004362892929081737
612930,11.01731014251709,math,-0.016514062680618842
612960,11.46750259399414,math,0.03624632298529167
613080,11.505367279052727,math,0.05414350199255262
613140,11.66652202606201,math,-0.026982625326275062
613170,10.718451499938961,math,0.021207117448245487
613290,10.64805316925049,math,-0.12744624540123978
613360,11.20431518554688,math,-0.10338952710155967
613470,10.65078830718994,math,0.026704434885777503
613500,10.926639556884773,math,0.022476382127065705
613710,10.21561336517334,math,
613740,11.03662872314453,math,
613800,10.9782543182373,math,-0.12628487017402995
613840,10.55922985076904,math,-0.08278441650200702
613860,10.79092788696289,math,
613890,11.253870010375982,math,0.06430121299281924
613920,10.921507835388178,math,-0.08708197522026684
613980,11.16941547393799,math,0.3353742670962667
614010,11.021912574768072,math,0.4468750172894604
614040,10.50995635986328,math,
614070,10.67499256134033,math,-0.019639492923111245
614130,10.7897777557373,math,
614220,11.30447769165039,math,-0.0637993923395595
614250,10.73456382751465,math,-0.044840740230522015
614340,11.14864444732666,math,-0.09137660731067072
614370,11.09285068511963,math,-0.06820386220148797
614400,11.659921646118159,math,0.0173525511650608
614490,10.60213470458984,math,
614520,10.774208068847662,math,0.1388257070554071
614550,10.490236282348633,math,-0.07799679288743548
614700,11.12442874908447,math,0.10867883191895264
614730,11.12547969818115,math,0.047390076720517565
614790,11.101785659790039,math,-0.0789353966476577
614880,11.002537727355962,math,-0.030487777875853092
614910,11.30303382873535,math,
614940,10.70889663696289,math,0.022093945877435302
614950,10.68125247955322,math,-0.08553909976734847
614970,10.621500015258787,math,
615000,10.756041526794428,math,
615090,10.59790420532227,math,0.11333884973580853
615150,11.23080348968506,math,
615180,11.377695083618159,math,-0.10347403085188993
615240,10.990232467651367,math,-0.031186108504575562
615270,11.374792098999018,math,0.018616986661073538
615390,11.128488540649409,math,-0.04709937359685528
615450,11.243062973022461,math,-0.1328486151819874
615480,10.6220235824585,math,
615510,11.180026054382319,math,0.06807764189048743
615600,11.209470748901367,math,
615690,11.31951236724854,math,0.12904644411234573
615780,10.7064733505249,math,-0.09179297278635602
615810,11.082737922668462,math,
615840,11.281728744506841,math,0.1770111796085879
615870,11.09430694580078,math,
616050,10.70053863525391,math,-0.10820277611040187
616080,10.8440113067627,math,-0.2972551651168608
616110,10.709394454956053,math,
616260,10.64378356933594,math,-0.05672601775346193
616300,10.922289848327642,math,-0.02298301132243165
616320,10.88682460784912,math,-0.1317567318428518
616323,10.862607955932619,math,0.00015942469726622222
616325,11.14845943450928,math,-0.09531701146570797
616470,10.82620334625244,math,-0.09968062211673287
616530,10.405388832092287,math,
616560,11.68410015106201,math,
616570,10.92019844055176,math,0.1870084074526981
616620,11.123143196105962,math,
616650,11.18815422058105,math,0.1766362648163083
616680,10.67143630981445,math,-0.09448588126479998
616740,11.182422637939448,math,-0.03625409338914511
616830,10.65896511077881,math,-0.19671263590738328
616920,10.61373043060303,math,-0.08417203006245434
617040,11.70725631713867,math,0.11261662327572038
617160,10.89743423461914,math,-0.002997234723867349
617190,12.284985542297358,math,0.15836343841845815
617220,10.915294647216802,math,-0.13733191510637496
617340,11.21354293823242,math,-0.06997622234394914
617430,10.7208776473999,math,-0.07477770673988034
617490,11.165042877197273,math,0.02193911189546047
617520,11.103514671325678,math,
617580,11.12186050415039,math,
617640,10.40293121337891,math,
617760,11.23542022705078,math,
617850,11.00162887573242,math,-0.04799874398200105
617880,10.9805326461792,math,
618030,11.37097930908203,math,0.0397093843335249
618120,10.78279113769531,math,
618160,10.53709125518799,math,
618210,11.232141494750982,math,0.03653449392519236
618240,10.827115058898931,math,
618270,10.3966178894043,math,
618390,10.76605701446533,math,-0.08778175525411078
618510,10.83145332336426,math,0.0936189785749164
618660,11.075770378112788,math,0.26627003571639185
618690,10.73704433441162,math,-0.02686038672462875
618780,11.2252721786499,math,-0.0216527251688632
618810,11.07786083221436,math,
618840,11.444478988647461,math,-0.01587586529195812
618870,11.278306007385249,math,-0.0668182846949148
618990,11.141919136047358,math,0.0979783476127009
619050,11.1594066619873,math,
619140,10.812243461608892,math,
619170,10.74216365814209,math,
619200,11.155489921569819,math,0.282488099412638
619230,10.751601219177251,math,
619260,11.01090717315674,math,-0.1144436653875344
619320,10.75711727142334,math,0.07858643339914036
619380,11.656041145324712,math,0.30034953208570897
619410,11.08019542694092,math,
619440,10.67666435241699,math,-0.09605773331751216
619490,10.63680744171143,math,-0.18270332196697509
619590,10.47102451324463,math,0.027984265219519508
619620,10.824398040771479,math,0.2052003873284834
619680,10.708250045776367,math,-0.09220427338006493
619700,10.58866119384766,math,-0.08751584707669269
619740,10.65216636657715,math,-0.02686095643297852
619770,11.390966415405268,math,-0.035489638563485124
619800,10.97897338867188,math,-0.1098619109967279
619860,10.87244129180908,math,
619890,10.8064661026001,math,-0.29562797633526544
619920,10.51626968383789,math,
619950,10.50274562835693,math,0.4592545613893511
619980,11.094234466552727,math,
620010,11.022244453430181,math,
620040,11.405628204345698,math,
620070,10.3273811340332,math,-0.2026382347007356
620130,11.965158462524409,math,0.16187523585858282
620190,11.128016471862788,math,-0.02745220754090466
620220,11.4566011428833,math,
620250,11.0459623336792,math,0.01301455066214372
620310,11.871962547302251,math,0.04472875284431816
620370,11.61857795715332,math,0.12711195392466187
620430,11.2828540802002,math,
620460,11.556004524230962,math,-0.0279695482288858
620490,11.15319061279297,math,
620610,10.86453914642334,math,
620640,10.84572124481201,math,-0.0686465806364108
620670,10.64437294006348,math,-0.09961275589451507
620700,11.848864555358892,math,
620730,11.22702693939209,math,0.05199784824103062
620760,10.62559127807617,math,-0.13135729962389792
620790,11.114304542541499,math,0.03928744612515647
620850,10.51797962188721,math,-0.09524296968355424
620880,10.68942451477051,math,-0.09974271380854774
620910,11.63774299621582,math,0.1279379347753871
621000,11.65863609313965,math,0.1075187721571144
621090,10.86970996856689,math,0.2746256550303025
621150,10.59484481811523,math,-0.3073671201135128
621180,11.620235443115227,math,
621210,10.934715270996088,math,-0.12474307329741573
621240,10.70925235748291,math,-0.21393783802225164
621330,10.94701385498047,math,-0.04205088696370361
621360,10.88200378417969,math,-0.1980544432139424
621420,10.605142593383787,math,-0.04947523840007264
621450,10.56940650939941,math,-0.11904838944523885
621480,10.51412868499756,math,
621540,11.291463851928713,math,
621570,10.69369411468506,math,0.04183713049969087
621660,11.30763530731201,math,
621690,10.93391227722168,math,-0.02458080065596556
621810,11.02978801727295,math,-0.05062226012901233
621870,10.364564895629881,math,-0.15267624922931816
621900,10.6000452041626,math,
621930,11.06593799591064,math,0.005924756190882102
621960,10.60533332824707,math,
621990,11.063953399658198,math,-0.04806467255013182
622050,10.85398197174072,math,-0.04001079863723807
622110,11.60669422149658,math,-0.02818884939865114
622170,10.771573066711431,math,-0.019698112268955504
622230,10.98232841491699,math,-0.010815849682978778
622320,10.695713996887212,math,
622350,11.705814361572273,math,0.08139105572611416
622380,11.941526412963867,math,0.02859372932928873
622410,10.899681091308588,math,-0.001360028810494135
622440,10.658867835998539,math,
622500,10.96274185180664,math,-0.07365927974927564
622560,11.37424564361572,math,0.035715762830425886
622590,11.22779655456543,math,0.12957455585740227
622650,12.09857654571533,math,0.21724289169273214
622710,10.86708736419678,math,-0.0762256892347952
622740,10.76480960845947,math,-0.04216580154876963
622830,11.890589714050288,math,0.13199425678034488
622860,10.63101387023926,math,-0.28715113844091444
622890,10.95967578887939,math,-0.12534835348916734
622920,11.391000747680659,math,
622950,10.38605785369873,math,0.011420880296889336
623010,11.28162384033203,math,-0.06061288641873251
623040,10.53682708740234,math,0.4701341387076567
623080,11.15554428100586,math,-0.05757556873970866
623130,10.970046043396001,math,-0.115088523169565
623160,10.71554660797119,math,-0.11776989893746327
623340,10.65713310241699,math,-0.08708822408164983
623430,10.90082263946533,math,-0.017117270271284936
623460,10.811902046203608,math,
623530,10.996461868286133,math,-0.07006782166089717
623550,10.753872871398931,math,
623610,11.053468704223633,math,-0.04476812771118595
623700,10.99125480651855,math,
623730,10.73684501647949,math,
623760,11.008920669555659,math,
623800,10.96275043487549,math,0.0247958153157045
623820,10.43250465393066,math,
623940,10.745962142944341,math,0.27158009329517946
623970,10.949490547180181,math,-0.1624015385581462
624000,11.1401424407959,math,0.07948075535904686
624030,11.389345169067381,math,-0.021102204712550775
624090,10.679262161254881,math,-0.061489088624303724
624150,10.91315460205078,math,
624180,11.35574722290039,math,-0.042076024072088436
624210,10.5599479675293,math,
624230,10.39142227172852,math,-0.0867414639924893
624300,10.77406692504883,math,-0.29802248759095984
624330,10.71750545501709,math,
624360,11.41404342651367,math,-0.05475738230167626
624390,10.51898574829102,math,-0.12047081607730915
624480,10.94382762908936,math,0.17811411247637174
624500,11.645284652709961,math,0.02371472522590742
624540,11.02867031097412,math,0.017616143625586174
624570,12.00683116912842,math,-0.06760908454265914
624600,10.63531112670898,math,-0.09087502624764413
624630,10.83375549316406,math,
624690,10.93153762817383,math,
624720,11.68694591522217,math,-0.07480192689798051
624750,10.87042808532715,math,0.0767112745835247
624780,10.63931274414063,math,
624870,11.79873275756836,math,0.1578708279326006
624900,11.523280143737788,math,0.016375227168204044
624930,10.96881866455078,math,-0.1466738576960992
625110,10.63924598693848,math,
625130,10.67547225952148,math,0.00702834013168242
625190,10.62337398529053,math,-0.20212913502118665
625230,10.57294750213623,math,-0.10627618954603853
625290,10.70221519470215,math,
625320,11.12540817260742,math,0.05718091535761734
625350,10.60077285766602,math,0.06280051346127287
625380,10.72002029418945,math,
625410,10.86669158935547,math,
625470,10.71633148193359,math,-0.11607315209102967
625500,11.65409851074219,math,0.12078701085825615
625530,11.05036163330078,math,-0.11143054240177933
625650,10.66616058349609,math,
625690,11.462146759033198,math,0.0635620732024483
625740,11.793569564819341,math,0.02245567189383999
625770,11.47891139984131,math,0.03832150582817926
625800,10.94253635406494,math,-0.11470462929669667
625830,11.608763694763178,math,-0.07996498966021942
625860,10.51773643493652,math,-0.019638582769952256
625980,11.01280689239502,math,
626040,10.71481323242188,math,
626070,11.344810485839838,math,
626100,11.00420379638672,math,-0.005718934672927678
626130,11.18801975250244,math,
626190,10.68477535247803,math,0.009414980241341405
626220,11.205430030822749,math,-0.1165217875994832
626280,11.645337104797358,math,0.1541441618230518
626340,10.7726469039917,math,
626370,11.33949375152588,math,0.0164044938626699
626400,11.45173740386963,math,-0.0112722435614933
626430,11.03654289245605,math,
626460,11.291391372680659,math,
626490,10.858736991882319,math,0.05498245119989356
626640,11.25199413299561,math,-0.02089471126504926
626670,10.62171459197998,math,-0.026903705909460958
626760,10.29199600219727,math,0.05799676756686945
626820,10.89824390411377,math,
626910,11.46615505218506,math,-0.0446905786890745
626970,10.597898483276367,math,
627030,10.8029203414917,math,-0.16235011955471965
627040,10.54642486572266,math,
627060,11.48861312866211,math,0.003404062975894423
627120,11.099802017211909,math,0.05484436266816376
627180,11.34290409088135,math,-0.024202179160510342
627200,10.919124603271479,math,-0.005070982239129528
627240,11.38219738006592,math,0.023288212038276416
627300,11.36567211151123,math,
627450,11.508749008178713,math,0.0439623167398509
627480,11.38420295715332,math,-0.11301924296875253
627510,11.291540145874018,math,0.00674518755793
627590,11.08601760864258,math,-0.09447565975580713
627690,11.094836235046392,math,-0.05828319604867745
627720,11.41255187988281,math,0.038088669276847134
627750,11.04993534088135,math,0.0105512427901206
627780,10.94161128997803,math,-0.09949766173456004
627810,11.490291595458979,math,-0.02191919013111698
627840,11.24956607818604,math,-0.0449879830477556
627850,11.655191421508787,math,0.30483532867776164
627870,10.73155498504639,math,
627900,10.48760414123535,math,0.21197268237763614
627930,11.09743022918701,math,-0.08538149338158771
628050,11.038951873779302,math,-0.040707977806202944
628080,11.34000301361084,math,-0.09378109949191596
628140,11.26025676727295,math,0.00010094196107375276
628170,10.901524543762212,math,0.16518411240098468
628250,10.93373394012451,math,-0.017597432878037438
628270,11.11480045318604,math,-0.06365689281625497
628320,11.37454414367676,math,0.05716598685440377
628470,10.82835865020752,math,-0.062259279471418474
628530,10.690958023071287,math,-0.3169826238567291
628650,11.34449577331543,math,0.029640687749261225
628680,11.60761070251465,math,0.08773911289280747
628710,11.25060272216797,math,-0.0025385301680702853
628830,10.39952850341797,math,
628860,12.11853694915771,math,0.09249184324201727
628950,10.32896327972412,math,0.025692685824652485
629100,10.567770004272461,math,0.049756306322611854
629160,11.0423059463501,math,
629190,10.56772136688232,math,
629220,11.02501106262207,math,-0.10387512859999427
629280,11.01890182495117,math,0.01459796703275891
629340,10.94677066802979,math,
629370,11.26383304595947,math,0.07737707561192372
629400,10.64610290527344,math,-0.09463828019167056
629430,10.64743137359619,math,0.12459381810167595
629490,11.01515197753906,math,-0.05072794426341599
629540,10.48556327819824,math,-0.07752608307035648
629550,10.64986515045166,math,-0.12571478933103958
629580,10.77500057220459,math,-0.08771373243843097
629610,11.830212593078608,math,0.14345905390394942
629640,10.5523681640625,math,0.05215175280424986
629670,10.457460403442381,math,-0.08544821655182441
629700,11.782663345336909,math,0.18774695090218452
629770,10.7249059677124,math,
629790,11.052284240722662,math,
629820,10.691887855529787,math,-0.04885229139095528
629850,10.807604789733892,math,-0.03367370699660858
629910,10.32394409179688,math,-0.12000790785149565
629940,11.225320816040039,math,-0.012020911178270042
630030,10.985940933227539,math,-0.0376410095405883
630090,10.57706260681152,math,
630180,10.69553279876709,math,-0.05829530910088401
630230,11.188451766967768,math,0.04102330109463409
630330,12.145792007446287,math,0.07227381954468297
630360,10.92064380645752,math,-0.12665769363702192
630390,11.32836151123047,math,
630450,11.3443660736084,math,0.2086565538465384
630480,10.79421806335449,math,-0.0367468110994325
630510,11.345254898071287,math,-0.006152874965622776
630600,10.972143173217768,math,-0.0409606746419948
630630,10.19949531555176,math,-0.09341680428266552
630660,11.3892822265625,math,0.04807506136350111
630720,11.26859855651855,math,-0.027066447147396498
630780,10.94486904144287,math,0.018320950346188882
630810,10.65764999389648,math,
630840,10.52738952636719,math,-0.0462211826546891
630870,10.915966033935552,math,
630900,11.06884098052979,math,
630930,11.0463285446167,math,0.10371398223162398
630990,11.369260787963867,math,0.0467865331519244
631020,11.05940246582031,math,
631050,10.3121395111084,math,-0.10133130039883917
631170,10.788354873657232,math,0.025337309465513103
631180,11.41273975372314,math,0.0764950484284497
631290,10.926368713378912,math,0.22369749924778234
631320,10.911935806274409,math,-0.058379964003606115
631350,10.38708877563477,math,
631380,10.93660163879395,math,
631400,10.94062614440918,math,
631470,11.996277809143072,math,0.062439917482441584
631530,11.54542827606201,math,0.1005556449476024
631620,10.798824310302727,math,
631680,10.41645050048828,math,
631710,11.30910873413086,math,0.10111133021788406
631740,11.499926567077642,math,0.4041125892669181
631830,10.29677867889404,math,
631860,10.967273712158198,math,0.10537266282340077
631920,10.84828186035156,math,
631980,10.52536487579346,math,0.03680779167369018
632040,10.69771575927734,math,-0.0049447192490498365
632070,11.10781002044678,math,-0.07431575087319531
632130,11.46835231781006,math,-0.0455609116129497
632160,11.87339401245117,math,0.09660559148080533
632250,11.02677536010742,math,
632270,10.534586906433107,math,-0.01959258302444846
632310,11.48742008209229,math,0.06301310432629194
632340,10.89026165008545,math,
632370,10.85610771179199,math,-0.12161681693179208
632400,10.763062477111822,math,
632430,10.00669479370117,math,-0.031261649464761364
632550,11.116196632385249,math,-0.08728317737448263
632610,10.86399745941162,math,-0.1011942255788908
632640,11.210470199584961,math,0.08047018753925758
632710,11.414674758911133,math,-0.019959798870845112
632730,10.44730281829834,math,-0.0555231552451998
632760,11.149654388427727,math,-0.06131853820372073
632880,11.23608684539795,math,0.0425845999797817
633110,10.941515922546392,math,0.04201787992435239
633150,11.070116996765142,math,-0.012775901329908624
633210,10.799365997314448,math,
633240,10.81605529785156,math,-0.12343243376141633
633270,10.51522541046143,math,0.16061765965877373
633390,10.99088573455811,math,-0.032197415831202315
633480,11.39918804168701,math,0.020203583846184345
633510,10.8344669342041,math,0.143239806147561
633570,10.902528762817381,math,-0.049541538806559336
633600,11.21811103820801,math,-0.041920730758413065
633660,12.258456230163569,math,0.37623814714068615
633690,11.00418758392334,math,
633720,10.46949100494385,math,-0.8171846824670843
633750,11.08856773376465,math,-0.0251373415170624
633840,10.850364685058588,math,-0.07802593695906519
633860,11.365918159484858,math,0.02901106370036786
633900,11.098511695861822,math,-0.07674388611629003
633930,10.86946964263916,math,-0.04565057173327612
634050,10.75927448272705,math,
634080,10.772873878478999,math,
634170,10.59104633331299,math,-0.0858364178055562
634230,11.4408597946167,math,-0.0649468533847429
634290,11.94400405883789,math,-0.02563126737449445
634320,11.0738000869751,math,0.0029465281216164985
634410,11.462697982788091,math,-0.07943937359156936
634425,10.977879524230962,math,-0.09429268799942016
